----Starting Training----
{'code': 'BCH', 'num_embed_dims': 20, 'num_msg_dims': 20, 'num_hidden_units': 40, 'num_mlp_layers': 2, 'num_iter': 8, 'reduce_op': 'mean', 'activation': 'tanh', 'clip_llr_to': 20.0, 'use_attributes': False, 'node_attribute_dims': 0, 'msg_attribute_dims': 0, 'use_bias': False, 'batch_size': [256, 256, 256], 'train_iter': [35000, 300000, 300000], 'learning_rate': [0.001, 0.0001, 1e-05], 'ebno_db_train': [3, 8.0], 'ebno_db_eval': 4.0, 'batch_size_eval': 10000, 'eval_train_steps': 1000, 'save_weights_iter': 10000, 'run_name': 'BCH_01', 'save_dir': 'results/', 'mc_iters': 1000, 'mc_batch_size': 2000, 'num_target_block_errors': 500, 'ebno_db_min': 2.0, 'ebno_db_max': 9.0, 'ebno_db_stepsize': 1.0, 'eval_iters': [2, 3, 4, 6, 8, 10], 'simulate_wbp': True, 'wbp_batch_size': [2000, 2000, 2000], 'wbp_train_iter': [300, 10000, 2000], 'wbp_learning_rate': [0.01, 0.001, 0.001], 'wbp_ebno_train': [5.0, 5.0, 6.0], 'wbp_ebno_val': 7.0, 'wbp_batch_size_val': 2000, 'wbp_clip_value_grad': 10, 'k': 45, 'n': 63}
Iteration 273000, loss = 0.303, ber = 0.01005, duration: 47.15s
Iteration 274000, loss = 0.314, ber = 0.01064, duration: 47.11s
Iteration 275000, loss = 0.301, ber = 0.01000, duration: 47.23s
Iteration 276000, loss = 0.308, ber = 0.01028, duration: 47.20s
Iteration 277000, loss = 0.310, ber = 0.01039, duration: 47.32s
Iteration 278000, loss = 0.307, ber = 0.01026, duration: 47.35s
Iteration 279000, loss = 0.300, ber = 0.00994, duration: 47.44s
Iteration 280000, loss = 0.313, ber = 0.01053, duration: 47.26s
Iteration 281000, loss = 0.309, ber = 0.01033, duration: 47.29s
Iteration 282000, loss = 0.306, ber = 0.00994, duration: 47.31s
Iteration 283000, loss = 0.311, ber = 0.01034, duration: 47.21s
Iteration 284000, loss = 0.302, ber = 0.00991, duration: 47.30s
Iteration 285000, loss = 0.311, ber = 0.01053, duration: 47.19s
Iteration 286000, loss = 0.296, ber = 0.00964, duration: 47.08s
Iteration 287000, loss = 0.304, ber = 0.01020, duration: 47.20s
Iteration 288000, loss = 0.305, ber = 0.01014, duration: 47.29s
Iteration 289000, loss = 0.310, ber = 0.01001, duration: 47.37s
Iteration 290000, loss = 0.303, ber = 0.00998, duration: 47.21s
Iteration 291000, loss = 0.300, ber = 0.00984, duration: 47.39s
Iteration 292000, loss = 0.308, ber = 0.01017, duration: 47.14s
Iteration 293000, loss = 0.306, ber = 0.01010, duration: 47.16s
Iteration 294000, loss = 0.306, ber = 0.01029, duration: 47.20s
