 ----Starting Training----
{'code': '5G-LDPC', 'n': 140, 'k': 60, 'num_embed_dims': 16, 'num_msg_dims': 16, 'num_hidden_units': 48, 'num_mlp_layers': 3, 'num_iter': 10, 'reduce_op': 'sum', 'activation': 'relu', 'clip_llr_to': 20, 'use_attributes': False, 'node_attribute_dims': 0, 'msg_attribute_dims': 0, 'return_infobits': False, 'use_bias': True, 'batch_size': [128, 128, 128], 'train_iter': [35000, 300000, 300000], 'learning_rate': [0.0005, 0.0001, 1e-05], 'ebno_db_train': [2, 8.0], 'ebno_db_eval': 2.0, 'batch_size_eval': 1000, 'save_weights_iter': 10000, 'run_name': 'LDPC_5G_01', 'save_dir': 'results/', 'eval_num_iter': 10, 'mc_iters': 1000, 'mc_batch_size': 1000, 'num_target_block_errors': 1000, 'ebno_db_min': 0.0, 'ebno_db_max': 4.5, 'ebno_db_stepsize': 0.5, 'eval_ns': [140, 280, 420, 280, 280, 280], 'eval_ks': [60, 120, 180, 120, 90, 150], 'sim_esno': False}
Iteration 235000, loss = 0.766, ber = 0.01205, duration: 28.84s
Iteration 236000, loss = 0.788, ber = 0.01153, duration: 28.78s
Iteration 237000, loss = 0.831, ber = 0.01267, duration: 28.77s
Iteration 238000, loss = 0.783, ber = 0.01114, duration: 28.83s
Iteration 239000, loss = 0.782, ber = 0.01189, duration: 28.80s
Iteration 240000, loss = 0.783, ber = 0.01219, duration: 28.79s
Iteration 241000, loss = 0.754, ber = 0.01007, duration: 28.74s
Iteration 242000, loss = 0.787, ber = 0.01269, duration: 28.91s
Iteration 243000, loss = 0.779, ber = 0.01164, duration: 28.83s
Iteration 244000, loss = 0.732, ber = 0.00923, duration: 28.77s
Iteration 245000, loss = 0.791, ber = 0.01217, duration: 28.84s
Iteration 246000, loss = 0.714, ber = 0.00959, duration: 28.79s
Iteration 247000, loss = 0.821, ber = 0.01311, duration: 28.77s
Iteration 248000, loss = 0.797, ber = 0.01191, duration: 28.89s
Iteration 249000, loss = 0.811, ber = 0.01298, duration: 28.77s
Iteration 250000, loss = 0.776, ber = 0.01133, duration: 28.88s
Iteration 251000, loss = 0.797, ber = 0.01231, duration: 28.81s
Iteration 252000, loss = 0.772, ber = 0.01126, duration: 28.82s
Iteration 253000, loss = 0.771, ber = 0.01087, duration: 28.82s
Iteration 254000, loss = 0.812, ber = 0.01199, duration: 28.71s
Iteration 255000, loss = 0.815, ber = 0.01236, duration: 28.70s
Iteration 256000, loss = 0.740, ber = 0.01086, duration: 28.89s
Iteration 257000, loss = 0.807, ber = 0.01239, duration: 28.93s
Iteration 258000, loss = 0.851, ber = 0.01450, duration: 28.75s
Iteration 259000, loss = 0.797, ber = 0.01208, duration: 28.80s
Iteration 260000, loss = 0.793, ber = 0.01260, duration: 28.84s
Iteration 261000, loss = 0.824, ber = 0.01375, duration: 28.87s
Iteration 262000, loss = 0.767, ber = 0.01091, duration: 28.79s
Iteration 263000, loss = 0.761, ber = 0.01091, duration: 28.83s
Iteration 264000, loss = 0.796, ber = 0.01165, duration: 28.86s
Iteration 265000, loss = 0.748, ber = 0.00951, duration: 28.77s
Iteration 266000, loss = 0.787, ber = 0.01182, duration: 28.94s
Iteration 267000, loss = 0.822, ber = 0.01394, duration: 28.75s
Iteration 268000, loss = 0.762, ber = 0.01080, duration: 28.72s
Iteration 269000, loss = 0.806, ber = 0.01266, duration: 28.77s
Iteration 270000, loss = 0.814, ber = 0.01281, duration: 28.80s
Iteration 271000, loss = 0.761, ber = 0.01139, duration: 28.88s
Iteration 272000, loss = 0.777, ber = 0.01148, duration: 28.88s
Iteration 273000, loss = 0.732, ber = 0.00916, duration: 28.94s
Iteration 274000, loss = 0.735, ber = 0.00954, duration: 28.81s
Iteration 275000, loss = 0.774, ber = 0.01124, duration: 28.82s
Iteration 276000, loss = 0.787, ber = 0.01129, duration: 28.84s
Iteration 277000, loss = 0.801, ber = 0.01310, duration: 28.80s
Iteration 278000, loss = 0.800, ber = 0.01241, duration: 28.80s
Iteration 279000, loss = 0.800, ber = 0.01221, duration: 28.81s
